bitrix24_partner_number,title,site,phone,email,logo_url,detail_page_url,zone,scraped_at
1590557,Слон-Электроникс,https://slon-e.ru/,"+7 343 3022628",welcome@slon-e.ru,https://www.1c-bitrix.ru/upload/iblock/72f/2aeb4h6ld7809hmwu4pnb0siupr5988f/slon-e.png,/partners/partner/1590557/,ru,2026-06-23T15:29:18+00:00
9450959,КА12,https://ka12.co,"+7 (495) 414-32-90",sale@ka12.co,https://www.1c-bitrix.ru/upload/iblock/bfd/g71pgtau4f7x12msy2vnqc3wb7eqa8jf/logo.jpg,/partners/partner/9450959/,ru,2026-06-23T15:29:20+00:00
14964738,"АЙТАТ ЦИФРОВИЗАЦИЯ",https://1c.itat.ru/,"+ 7 (843) 2513887",mail@i-tat.ru,"https://www.1c-bitrix.ru/upload/iblock/4c1/7rqk3hf8jdx1tk7rs3rx1tvve8sr31jr/логотип АЙТАТ.png",/partners/partner/14964738/,ru,2026-06-23T15:29:23+00:00
10427664,Трилемма,https://3lemma.ru,+79641168767,me@3lemma.ru,"https://www.1c-bitrix.ru/upload/iblock/a0b/bbqxzao7ggq0r059rktsdpqi0w7t6qi3/logo 3lemma.png",/partners/partner/10427664/,ru,2026-06-23T15:29:26+00:00
11768698,CRM-Сервис,https://karling.bitrix24site.ru,8(953)391-02-31,bitrix@karling24.ru,https://www.1c-bitrix.ru/upload/iblock/7e4/b9cs3emdtopgaec03r89y9qzkgl3otvs/text-1721223474802.png,/partners/partner/11768698/,ru,2026-06-23T15:29:28+00:00
18113342,"B&L Consulting",https://blconsl.ru,+79519030437,info@bislog.ru,"https://www.1c-bitrix.ru/upload/iblock/d9c/s1x8ci2pxiq035ywxt87ab1knqy149ys/B24 logo.png",/partners/partner/18113342/,ru,2026-06-23T15:29:31+00:00
9213157,"Onyx Systems",https://www.onyxsystems.ru,+79163804635,sales@onyxsystems.ru,"https://www.1c-bitrix.ru/upload/iblock/6eb/Onyx systems_ logo-01 175-135.jpg",/partners/partner/9213157/,ru,2026-06-23T15:29:35+00:00
587027,Asgardd.tech,https://asgardd.tech,"+7 (999) 848-55-90",erik@asgardd.tech,https://www.1c-bitrix.ru/upload/iblock/e4f/yinqdu85uf5xnpclnf18ocqoi32ul51f/asgardd_horizontal.png,/partners/partner/587027/,ru,2026-06-23T15:29:37+00:00
32329,"Progressive Media",https://progressivemedia.ru,"+7 495 777-65-36",sales@progressivemedia.ru,https://www.1c-bitrix.ru/upload/iblock/b4d/PM_logo_bitrix.jpg,/partners/partner/32329/,ru,2026-06-23T15:29:44+00:00
8054003,MAX_ROBOT'S,https://startintegra.com,+74999387856,info@startintegra.com,"https://www.1c-bitrix.ru/upload/iblock/618/t6y50m9qwrlkxu20j7fn6b4dgjf99ax0/ лого_микро 152х91 копия.png",/partners/partner/8054003/,ru,2026-06-23T15:29:47+00:00
15049958,Opti-IT,https://opti-it.ru,"+7 (919) 941-17-10",info@opti-it.ru,https://www.1c-bitrix.ru/upload/iblock/82f/e2cpg7uprm8stin2weaeyhiev8g2myve/logo_opti-it_1.png,/partners/partner/15049958/,ru,2026-06-23T15:29:51+00:00
11369950,/mingroup,https://min.group,"+7 (936) 237-23-72",public@min.group,https://www.1c-bitrix.ru/upload/iblock/f38/668lris080iogz8k3r919c402pw2zrv8/IMG_0002.jpg,/partners/partner/11369950/,ru,2026-06-23T15:29:53+00:00
8542911,ФинСпас,https://finspas.ru,+74951338784,crm@finspas.ru,https://www.1c-bitrix.ru/upload/iblock/03c/logo_finspas_pree.png,/partners/partner/8542911/,ru,2026-06-23T15:29:56+00:00
8924719,GINEO,https://inform-3s.ru/,"8(812)416 97 95",admin@gineo.ru,https://www.1c-bitrix.ru/upload/iblock/bb1/400_28022019.png,/partners/partner/8924719/,ru,2026-06-23T15:29:59+00:00
677744,ARTGK.,https://artgk.ru,"+7 (495) 225-50-67",sale@artgk.ru,https://www.1c-bitrix.ru/upload/iblock/be1/7wbjrwrrestq3absxw5evqq1yplnek5e/artgk_logo_5k.png,/partners/partner/677744/,ru,2026-06-23T15:30:02+00:00
12263974,"Тотал ТО",https://totalto.ru,+79260010883,info@totalto.ru,"https://www.1c-bitrix.ru/upload/iblock/bef/лого малый.png",/partners/partner/12263974/,ru,2026-06-23T15:30:05+00:00
26184712,FOR,https://focusedonresult.ru,+79322364444,main@focusedonresult.ru,"https://www.1c-bitrix.ru/upload/iblock/8ce/ru4l1vofbr5356o9mwwjr97zdlhnahyr/Frame 2609779.png",/partners/partner/26184712/,ru,2026-06-23T15:30:08+00:00
234672,NuevoWeb,https://nuevoweb.ru,"+7 980 073-50-21",info@nuevoweb.ru,https://www.1c-bitrix.ru/upload/iblock/7ba/5500tth6xwlb13fifeo55e9232h1u7al/logo1.jpg,/partners/partner/234672/,ru,2026-06-23T15:30:10+00:00
15164492,"Центр цифровых технологий и интернет-маркетинга Университета «МИР»",https://pr-imi.ru/,+79277592775,pr.yavis@gmail.com,https://www.1c-bitrix.ru/upload/iblock/9ed/v8rl4c1gqguhqfbsu09arr6q3h71rpl4/logo270.jpg,/partners/partner/15164492/,ru,2026-06-23T15:30:13+00:00
24487102,"Василенко Анна Евгеньевна",https://avgroup.bitrix24site.ru/,"+7 (926) 683-51-64",an-ann1@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/194/34asvb3jxnbeccw4o4irmihwfmresvf0/photo_2025-03-03_16-25-22.jpg,/partners/partner/24487102/,ru,2026-06-23T15:30:15+00:00
1897631,TRIADA.DIGITAL,https://triada.digital,"8 (909) 44-54-654",mail@triada.digital,https://www.1c-bitrix.ru/upload/iblock/93e/logo-radius.png,/partners/partner/1897631/,ru,2026-06-23T15:30:21+00:00
10070625,GRED,https://gred.pro,+79130292356,gredpro@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/fd4/LOGO_GRED_180_60.png,/partners/partner/10070625/,ru,2026-06-23T15:30:24+00:00
14847626,BigIntegrator,https://bigintegrator.ru,+79033280997,bigintegrator@gmail.com,https://www.1c-bitrix.ru/upload/iblock/832/54fqnrfjy9x7ntpiyj37k9cloheiacnf/175_135.jpg,/partners/partner/14847626/,ru,2026-06-23T15:30:27+00:00
6907669,"Master factor",https://masterfactor.ru,"+7 473 212-211-3",i@masterfactor.ru,https://www.1c-bitrix.ru/upload/iblock/584/Logo.png,/partners/partner/6907669/,ru,2026-06-23T15:30:30+00:00
16714122,CRM-ZAKON,https://crm-zakon.ru,89173987163,crm-zakon@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/772/1a7151jxrf872n4nf8wiqa3nhdc200qt/Лого.jpg,/partners/partner/16714122/,ru,2026-06-23T15:30:33+00:00
17385384,KOU-STUDIO,http://koustudio.ru/,,Kseniakountrova@gmail.com,https://www.1c-bitrix.ru/upload/iblock/6ac/aj0y79xhs96s53288mwbxxnta6qcec9q/imgonline-com-ua-Resize-GQ5XS9s2MpTNZP7U.jpg,/partners/partner/17385384/,ru,2026-06-23T15:30:35+00:00
22801940,VEA,https://vea.ru/,"+7 (925) 372-13-58",6168@vea.dev,https://www.1c-bitrix.ru/upload/iblock/0ef/ovfrmn6xc5dp4o0s32zcu0xyyfyz3wib/e1d1566d-fd97-44aa-9a33-682d9629bd8e.png,/partners/partner/22801940/,ru,2026-06-23T15:30:38+00:00
17006160,Well-Group,https://well-group24.ru/,+79504344013,Egor.rusakov.85@mail.ru,https://www.1c-bitrix.ru/upload/iblock/fcd/vysjy3afzsuxjj3xg2tta69tj85fm1e3/imgonline-com-ua-Resize-E8SiniBUAY.png,/partners/partner/17006160/,ru,2026-06-23T15:30:41+00:00
9381721,"Бизнес Стратег",https://si25.ru/,+79510064929,kam.integrity@gmail.com,"https://www.1c-bitrix.ru/upload/iblock/32e/Лого ИПКАМ 80 80.png",/partners/partner/9381721/,ru,2026-06-23T15:30:43+00:00
11585832,VisWeb,https://visweb.ru,"+7 812 467-81-98",info@visweb.ru,https://www.1c-bitrix.ru/upload/iblock/704/e91z15weyxefbpl2cw8r3qncnh6fzcph/LogoNewCentr.png,/partners/partner/11585832/,ru,2026-06-23T15:30:46+00:00
471,MACHAON,https://machaon.ru,"+7 (499) 755 62 98",info@machaon.ru,"https://www.1c-bitrix.ru/upload/iblock/23f/vyauopp76aqy9amdmw16t78ez3g4y2yr/photo_2026-05-07 14.59.20.jpeg",/partners/partner/471/,ru,2026-06-23T15:30:49+00:00
18475364,AVIS,https://avis-it.ru/,89080626255,info@avis-it.ru,"https://www.1c-bitrix.ru/upload/iblock/e4f/4emjxo33qgedxdcr0brlx3u2k0ro7053/Лого Партнерский раздел.png",/partners/partner/18475364/,ru,2026-06-23T15:30:52+00:00
7948475,ITFormat,https://itformat.bitrix24.site,"8 (800) 2009397",contact@it-format.site,"https://www.1c-bitrix.ru/upload/iblock/fb0/imgonline-com-ua-Resize-DjiAavbITZU5 (1).jpg",/partners/partner/7948475/,ru,2026-06-23T15:30:58+00:00
17294456,ПОРТАЛ,https://portal-crm.ru,"+7 (906) 805-61-24",portalcrm@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/b03/wfwdjdu2t4zvhy389950mwyf5r1fg39m/ПорталБ24 (мал).png",/partners/partner/17294456/,ru,2026-06-23T15:31:01+00:00
9410811,"Qlipsa Digital",https://bitrix.qlipsa.ru,"+7 (928) 207-92-03",service@qlipsa.ru,https://www.1c-bitrix.ru/upload/iblock/342/ihm7mxr3pkf9buee29ntpdesrb2ixrok/qlipsa_logo_175.png,/partners/partner/9410811/,ru,2026-06-23T15:31:03+00:00
155627,"Аскарон Системс",http://bitrix24.askaron.ru/,"+7 863 310-27-99, +7-908-172-65-15, +7-961-285-79-09",mail@askaron.ru,https://www.1c-bitrix.ru/upload/iblock/b31/logob.jpg,/partners/partner/155627/,ru,2026-06-23T15:31:06+00:00
5819873,Тетра,https://tetra-comp.ru,+79653384288,sergey.fedotkin@gmail.com,https://www.1c-bitrix.ru/upload/iblock/8ca/nwix9deiv03v2r2xie3bs4icovhh7ztv/tetra.jpg,/partners/partner/5819873/,ru,2026-06-23T15:31:09+00:00
20714602,АЙТИРАЙЗ,https://itrise.pro,88003338053,info@itrise.pro,"https://www.1c-bitrix.ru/upload/iblock/3d4/2qvwhqv6w5fel5yo3ummorvehp2gr5n3/знак logo itrise черн.png",/partners/partner/20714602/,ru,2026-06-23T15:31:11+00:00
405456,JoyWin,https://joywin.ru,+74954144677,info@joywin.ru,"https://www.1c-bitrix.ru/upload/iblock/fef/9y2uuc27kraj3c9yn3q595bcinulgkpe/photo_2025-06-24 12.00.12 (2).jpeg",/partners/partner/405456/,ru,2026-06-23T15:31:15+00:00
23210544,Pro-adminov,https://pro-adminov.ru,+79673029588,info@pro-adminov.ru,https://www.1c-bitrix.ru/upload/iblock/3d6/08h0kfj6a5uhx0drfns7f0b98qzu2orj/pro.png,/partners/partner/23210544/,ru,2026-06-23T15:31:17+00:00
20965438,"Все просто",https://vseprosto.bitrix24site.ru,+79956005076,gusarova.kseniia@inbox.ru,"https://www.1c-bitrix.ru/upload/iblock/a39/rwv03zfee8y04gf3ddvtbkmulkm82wfr/ВСЕ ПРОСТО - Frame 1 (1).jpg",/partners/partner/20965438/,ru,2026-06-23T15:31:20+00:00
16946466,Крайон,https://www.krayon.ru,"+7 495 269 0584",info@krayon.ru,https://www.1c-bitrix.ru/upload/iblock/fbb/9ootijq6aawz0tligu8i89pbdd2w02qq/Крайон_лого.png,/partners/partner/16946466/,ru,2026-06-23T15:31:23+00:00
14660210,"Шевченко Групп",https://shevchenko.group/,+79282283074,hello@shevcnenko.group,"https://www.1c-bitrix.ru/upload/iblock/5c3/u1cphc8b0yb3v269b4glq0sypxkp2nq7/Shevchenko logo.png",/partners/partner/14660210/,ru,2026-06-23T15:31:26+00:00
7293385,"INTELLECT UNITY",https://in-u.ru,+79004777472,open.biz@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/221/53581hfq15lvxmlexh7tu8x3lqumkox4/2024-06-25_20-30-38 (1).png",/partners/partner/7293385/,ru,2026-06-23T15:31:29+00:00
23121894,"Метод Цифры",https://dm-tmn.ru/,+79129996070,info@dm-tmn.ru,"https://www.1c-bitrix.ru/upload/iblock/b3d/hj7w8tp26nc9ksv8jjeed8p70uvcn6t2/МЦ - основной.png",/partners/partner/23121894/,ru,2026-06-23T15:31:36+00:00
13928298,"ДИДЖИТАЛ БИЗНЕС СОЛЮШЕН",https://dbsolution.ru,+74952753550,info@dbsolution.ru,https://www.1c-bitrix.ru/upload/iblock/6a3/96dtzv78w851xb8ojstyk4bb9ai12679/Логотип1.png,/partners/partner/13928298/,ru,2026-06-23T15:31:39+00:00
10397460,Magnebiz,https://magnebiz.ru,,bitrix24@deep.town,"https://www.1c-bitrix.ru/upload/iblock/3ad/dm9mxwcsgk87onnyyny5kcxwzqengp0l/175x135 Logo Magnebiz.png",/partners/partner/10397460/,ru,2026-06-23T15:31:42+00:00
181608,"Хорошие решения",https://goodsol.ru/,"+7 (4722) 787-787",info@goodsol.ru,"https://www.1c-bitrix.ru/upload/iblock/445/u3kgb2du5hd351d11yyupp5uhccwdf2e/Веб-разработка и маркетинг лого без подстрочника.png",/partners/partner/181608/,ru,2026-06-23T15:31:45+00:00
1035616,"Обаяние продаж",http://charmsales.ru/,"8 (843) 226-11-00, 89172566579",info@charmsales.ru,"https://www.1c-bitrix.ru/upload/iblock/a9a/8c5i5u6k652it0jjvce7z9gaxj7htesh/лого обаяние.jpg",/partners/partner/1035616/,ru,2026-06-23T15:31:47+00:00
9561599,ТЕХНОЛА,https://technola.ru,"8 (499) 577 01 10",mail@technola.ru,https://www.1c-bitrix.ru/upload/iblock/c0f/lz4grxt40p8pdw708w1xddpijd1amirl/logoB.png,/partners/partner/9561599/,ru,2026-06-23T15:31:50+00:00
11205134,"Интегратор Анастасия Ставрова",https://crmstavrova.ru/,+79658552020,crm.stavrova@gmail.com,https://www.1c-bitrix.ru/upload/iblock/de6/bcrlfhp0fgrvl6e59m64lo9g5i3j9la4/Logo_CRM_квадрат.jpg.png,/partners/partner/11205134/,ru,2026-06-23T15:31:53+00:00
17454252,XMAi,https://xmai.ru/,+79272075050,crm@xmai.ru,https://www.1c-bitrix.ru/upload/iblock/121/0fl58s1nv6ciso2na7xcpdyhcisveere/3.png,/partners/partner/17454252/,ru,2026-06-23T15:31:56+00:00
21510472,ДелоБуст,https://Deloboost.ru,+79605046506,manager@deloboost.ru,https://www.1c-bitrix.ru/upload/iblock/3c7/e9jiaxrlijeid55bk0hup04u042eoom5/IMG_20240806_114535.png,/partners/partner/21510472/,ru,2026-06-23T15:31:58+00:00
91335,Импет,https://www.impet.ru,"+7 (915) 300-3900",info@impet.ru,https://www.1c-bitrix.ru/upload/iblock/2de/pns12wapaa1bgkz99msej459s0m9oz5r/logo6.png,/partners/partner/91335/,ru,2026-06-23T15:32:01+00:00
703317,"Мега Мир ИТ",http://crm-mmit.ru/,"+7 (3952) 60-77-28",expert@mmit.ru,https://www.1c-bitrix.ru/upload/iblock/42e/ЛогоММИТ.JPG,/partners/partner/703317/,ru,2026-06-23T15:32:03+00:00
11750136,Rockmedia,https://rockmedia.ru,"+7 (495) 127 05 33",crm@rockmedia.ru,https://www.1c-bitrix.ru/upload/iblock/f6c/rmlogo_dark.png,/partners/partner/11750136/,ru,2026-06-23T15:32:07+00:00
14157254,KM-CORPCONSALT,https://km-corpconsalt.bitrix24site.ru,+79853316372,marsel_i.k@bk.ru,"https://www.1c-bitrix.ru/upload/iblock/0b7/z9ju6rf71ekkh9ws4fwsrzhhh3g6m6o8/Снимок экрана 2024-07-09 003744.png",/partners/partner/14157254/,ru,2026-06-23T15:32:13+00:00
9116745,"Butin Marketing Group",https://butin-marketing.ru,+79178002255,info@butin-marketing.ru,"https://www.1c-bitrix.ru/upload/iblock/eef/Butin logo.png",/partners/partner/9116745/,ru,2026-06-23T15:32:16+00:00
10926942,Alfa-Software,https://www.alfa-software.ru,"+7 (843) 207 02 33",info@alfa-software.ru,https://www.1c-bitrix.ru/upload/iblock/4ac/as2_red_circle_175-135.png,/partners/partner/10926942/,ru,2026-06-23T15:32:19+00:00
18969966,Цифра,https://cifra.one,+79609419959,info@cifra.one,"https://www.1c-bitrix.ru/upload/iblock/3d4/0uoiisyncq4z9orbau8c5c538xq59o1d/generated-image (20).png",/partners/partner/18969966/,ru,2026-06-23T15:32:21+00:00
11284862,ITRex,https://itrexb24.ru/,"8 (831) 419-15-57",info@rex-it.ru,https://www.1c-bitrix.ru/upload/iblock/c36/fbd1p62pqaoy4nnf4tqrr2xaaube7w32/ЛОГО.jpg,/partners/partner/11284862/,ru,2026-06-23T15:32:24+00:00
908435,Web-AiM,https://web-aim.ru,"8 800 201-07-68",hello@web-aim.ru,https://www.1c-bitrix.ru/upload/iblock/69e/web-aim-logo-square.png,/partners/partner/908435/,ru,2026-06-23T15:32:28+00:00
24577420,"АМБ Логика",https://amblogic.ru/,79226713150,head@amblogic.ru,https://www.1c-bitrix.ru/upload/iblock/b1e/jprjsz7laflnd3n5xb5sqmxsmk1taf23/logo_amb.png,/partners/partner/24577420/,ru,2026-06-23T15:32:31+00:00
10560868,"Edem Technology",https://edemtech.ru,"+7 (901) 132-62-42",edem.agency1@gmail.com,"https://www.1c-bitrix.ru/upload/iblock/fe8/Без имени-2jpg.jpg",/partners/partner/10560868/,ru,2026-06-23T15:32:34+00:00
4913753,Альтернативные-Технологии,https://it.alttechno.ru,+79787271759,info@alttechno.ru,https://www.1c-bitrix.ru/upload/iblock/58b/ib6twgp33rezy3qv311tqs7sfg9qob62/logo_at_b24.png,/partners/partner/4913753/,ru,2026-06-23T15:32:36+00:00
11408584,3click,https://3click-it.ru,+78124673133,zabota@3click-it.ru,https://www.1c-bitrix.ru/upload/iblock/855/ict9ul9ifkh4p10qb2dzvc06pahev0tt/Логотип_120.png,/partners/partner/11408584/,ru,2026-06-23T15:32:39+00:00
1808299,Cassoft,https://cassoft.ru,"+7 933 015-80-58",info@cassoft.ru,"https://www.1c-bitrix.ru/upload/iblock/ee2/logo kriv_2_222_55.png",/partners/partner/1808299/,ru,2026-06-23T15:32:42+00:00
14074366,"Ардис Медиа",https://implementation.bitrix24.site/,"+7 9950551586",ardis-media.ru@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/6d6/38hf1f85nbh4y0szry8n2s8f850zvzgi/Ардис.png,/partners/partner/14074366/,ru,2026-06-23T15:32:45+00:00
16165848,Be-Up,https://be-up.ru,"+7 (952) 850-48-08",mds@be-up.ru,"https://www.1c-bitrix.ru/upload/iblock/6c9/eha8w9br0pdhyw8z5jct2ddfr6jhyesx/2 (2) (1).png",/partners/partner/16165848/,ru,2026-06-23T15:32:51+00:00
17583296,"Ведущий интегратор",https://vi24.tech/,"+7 938 417 89 89",sale@vi24.tech,"https://www.1c-bitrix.ru/upload/iblock/ded/y33mrvt9gyvpo1wnhgcwgxswi4qkveo9/лого мелкое.png",/partners/partner/17583296/,ru,2026-06-23T15:32:54+00:00
7205929,LUCKRU,https://luckru.ru/?utm_source=bitrix24_partners,"+7 (343) 302-20-71",bitrix24@luckru.ru,https://www.1c-bitrix.ru/upload/iblock/b32/yyqmey0gtw70ag3o60y0lloj28njhl3n/logo.jpg,/partners/partner/7205929/,ru,2026-06-23T15:32:57+00:00
10799850,ШаркиБит,https://sharkybit.ru,,sharkybit.sales@gmail.com,https://www.1c-bitrix.ru/upload/iblock/9d6/ml128l9lcm2q1e2ieq8xpho4la1o8rec/Webp.net-resizeimage.jpg,/partners/partner/10799850/,ru,2026-06-23T15:33:00+00:00
18362942,"Complex Help",https://compleks-help.ru/,"+79104269966,+74951182783",info@compleks-help.ru,"https://www.1c-bitrix.ru/upload/iblock/2c1/9cg1uq4hhew2g2ofentnsw2longzx3h8/db85bf56cd2a436594925f307357a9dd (1).png",/partners/partner/18362942/,ru,2026-06-23T15:33:03+00:00
16585330,OLRATION,https://olration.ru,"+7 499 325-90-51",info@olration.ru,https://www.1c-bitrix.ru/upload/iblock/d4b/robw3qof9199t0n9dl1fdmzzi8puz3w9/olration.png,/partners/partner/16585330/,ru,2026-06-23T15:33:05+00:00
18883356,"Base Integrator",https://www.baseintegrator.ru,+74950213333,mail@baseintegrator.ru,"https://www.1c-bitrix.ru/upload/iblock/788/91uf5czrrz51new4afdjmhmrdlvtza0l/Base Integrator_logo_new1.001.jpg",/partners/partner/18883356/,ru,2026-06-23T15:33:08+00:00
19311868,"Бизнес Интегратор",https://biz-integrator.ru,+79122222588,info@biz-integrator.ru,https://www.1c-bitrix.ru/upload/iblock/b76/hh6gcqp6w7ncaebqxw01yhkiwtkkxlpa/logo_1x.jpg,/partners/partner/19311868/,ru,2026-06-23T15:33:10+00:00
25701968,ИнфоЛинк,https://www.info-link.su,"+7 (342) 255-44-18",info@info-link.su,"https://www.1c-bitrix.ru/upload/iblock/b35/0oh59g9ogtlp0v32t5vaqds6pmugj9gh/логотип инфолинк_5.png",/partners/partner/25701968/,ru,2026-06-23T15:33:13+00:00
1308808,"MMP Group",https://mmp-group.ru,"+7 (495) 10-66-888",sale@mmp-group.ru,"https://www.1c-bitrix.ru/upload/iblock/92f/xm49imlsdq3cnjig69r6dg33uskwr5bz/Logo MMP new (175 на 135).png",/partners/partner/1308808/,ru,2026-06-23T15:33:16+00:00
14251338,"Алексей Тюшин",https://alextyushin.ru,+79666667196,info@kitsmol.ru,"https://www.1c-bitrix.ru/upload/iblock/3e8/p50mqatx911dm38vy2ohrw7lxos15337/Лого Алексей Тюшин.jpg",/partners/partner/14251338/,ru,2026-06-23T15:33:19+00:00
8753359,VITALAB,https://24upgrade.ru,+79218880435,itascrm@mail.ru,https://www.1c-bitrix.ru/upload/iblock/97a/no75z0fdmwtylubvtje8twh8iku6gqj9/2024-08-13_19-31-31.jpg,/partners/partner/8753359/,ru,2026-06-23T15:33:22+00:00
48907,2B-Design,https://2b-design.ru,"+7 (499) 397-7215, +7 (903) 243-0480",po4ta@2b-design.ru,https://www.1c-bitrix.ru/upload/iblock/1d7/2b_design_logo_middle.jpg,/partners/partner/48907/,ru,2026-06-23T15:33:28+00:00
1569437,"Реклама и веб-разработка",https://www.advertsolutions.ru,"+7(925)878 58 45",info@advertsolutions.ru,https://www.1c-bitrix.ru/upload/iblock/c44/logo_AdvertSolytions-02.png,/partners/partner/1569437/,ru,2026-06-23T15:33:31+00:00
2534655,NORMIK,https://normik.ru,"+7 (495) 201-87-55",info@normik.ru,https://www.1c-bitrix.ru/upload/iblock/01f/mlv043k7f9tjxgmmv3yowf1uzwgl7p6k/logo_kv_500.png,/partners/partner/2534655/,ru,2026-06-23T15:33:34+00:00
13006818,Malevin,https://systemrost.ru/,+79134792427,1@malevin.com,"https://www.1c-bitrix.ru/upload/iblock/c16/pbhifcui2q31n6fdoa10qktcm4u6ufo7/image_2024-03-22_08-31-19 (1).png",/partners/partner/13006818/,ru,2026-06-23T15:33:37+00:00
5432219,mediaSol,https://crm.mediasol.su,"+7 (495) 481-32-30",info@mediasol.su,https://www.1c-bitrix.ru/upload/iblock/c84/ltvg9jb2d0np9zdu2rsi4ud27xx3beka/mediaSol_logo.jpg,/partners/partner/5432219/,ru,2026-06-23T15:33:40+00:00
9763029,"Sales Boost",https://sales-boost.ru/,"+7 9955972479",info@sales-boost.ru,https://www.1c-bitrix.ru/upload/iblock/e75/anhlm2w914oz4lau3sufilh7wzyi5ufp/sblogo_black_175.png,/partners/partner/9763029/,ru,2026-06-23T15:33:42+00:00
14978586,"Rest-Art CRM",https://rest-art-crm.bitrix24.site,89192138140,cardin11@mail.ru,https://www.1c-bitrix.ru/upload/iblock/383/n803w5l2rmf2vhv4lksoda4dpyw4twvr/Лого_Телега.jpg,/partners/partner/14978586/,ru,2026-06-23T15:33:45+00:00
12585014,Залтекс,https://www.zaltex24.ru,+79213071349,hello@zaltex24.ru,"https://www.1c-bitrix.ru/upload/iblock/e57/nzux2k1agjv5ysdtnt2nxatucbidj9xi/ФБ с дескриптором.jpg",/partners/partner/12585014/,ru,2026-06-23T15:33:47+00:00
11410034,Практика,https://pr-ka.ru/,+79043943580,rn@pr-ka.ru,"https://www.1c-bitrix.ru/upload/iblock/6db/67hu0b57e8eiogtw28ei09atxxtz8ke8/Практика 3 (2).png",/partners/partner/11410034/,ru,2026-06-23T15:33:50+00:00
15469902,NetworkING,https://nwi.su,89380103433,office@nwi.su,"https://www.1c-bitrix.ru/upload/iblock/aeb/cuakfqhvtgnibnze28l57z3fun6848fh/Frame 67.png",/partners/partner/15469902/,ru,2026-06-23T15:33:53+00:00
